鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號八樓,2.46,1131208,土地2建物1車位0,八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,37.74,1,1,1,有,有,8850000,234499,,0,0,RPWNMLOKMHKGFAF58EA,18.35,0,5.82,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段１８６號二十樓之５,7.72,1131228,土地2建物1車位1,二十層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,148.81,3,2,2,有,有,25770000,221687,坡道平面,42.94,2300000,RPXNMLOKMHKGFAF68EA,56.33,0,11.46,有
板橋區,房地(土地+建物)+車位,新北市板橋區民生路三段１８６號十一樓之５,7.85,1131216,土地2建物1車位1,十一層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,155.41,3,2,2,有,有,25650000,221005,坡道平面,49.53,2250000,RPOOMLOKMHKGFAF87EA,56.33,0,11.46,有
板橋區,房地(土地+建物),新北市板橋區民生路三段１８６號十二樓,2.46,1131228,土地2建物1車位0,十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,37.74,1,1,1,有,有,8960000,237414,,0,0,RPPPMLOKMHKGFAF08EA,18.35,0,5.82,有
新莊區,房地(土地+建物),新北市新莊區八德街７８巷１１號二樓,22.46,1131224,土地1建物1車位0,二層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670803,84.59,3,2,1,有,無,9800000,115853,,0,0,RPTNMLTJMHKGFBF78EA,84.59,0,0,無
土城區,房地(土地+建物),新北市土城區青雲路５８５之１號二樓,34.82,1131227,土地1建物1車位0,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830319,169.97,4,3,2,有,有,13000000,76484,,0,0,RPWOMLKKLHKGFAF08DA,112.21,0,11.68,有
林口區,房地(土地+建物)+車位,新北市林口區文化三路二段４１巷７７號三樓,25.56,1131228,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1131114,192.7,3,2,2,有,有,27380000,142086,坡道平面,49.5,0,RPRNMLKLJHKGFBF47DA,86,0,11.46,有
汐止區,房地(土地+建物),新北市汐止區中正路２８３之１號二樓,12.3,1131221,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,1101227,62.39,2,1,1,有,有,10700000,171502,,0,0,RPRNMLMKLHKGFDF97DA,33.35,0,4.52,有
淡水區,房地(土地+建物)+車位,新北市淡水區濱海路一段３０６巷６０弄６２號十三樓,40.87,1131226,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021021,266.61,4,2,3,有,有,23500000,88144,坡道平面,32.4,0,RPWNMLKLLHKGFEF48DA,142.4,2.42,18.06,有
淡水區,房地(土地+建物)+車位,新北市淡水區自強路８２號二樓,22.76,1131210,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810123,142.89,3,1,2,有,有,6250000,43740,坡道機械,0,0,RPPOMLOLLHKGFEF28DA,115.14,1.99,12.38,有
