鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
大寮區,房地(土地+建物),高雄市大寮區鳳林路四段６３１巷６６號,69,1140901,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,820420,181.87,3,2,3,有,無,5000000,27492,,0,0,RPTNMLOJRHKGFLE96DA,162.56,5.85,13.46,無
小港區,房地(土地+建物),高雄市小港區大平路８８巷１２號,102.54,1140804,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土,1140213,217.8,5,2,5,有,無,16800000,77135,,0,0,RPPNMLOJQHKGFCE18DA,195.54,0,22.26,無
苓雅區,房地(土地+建物),高雄市苓雅區自強三路５號十八樓之１８,1.33,1140801,土地2建物1車位0,十八層,八十五層,住宅大樓(11層含以上有電梯),商業用,鋼骨鋼筋混凝土造,880401,34.91,1,1,1,有,有,1750000,50129,,0,0,RPVNMLQJQHKGFBE88DA,19.43,0,4.89,有
岡山區,房地(土地+建物),高雄市岡山區大仁南路１３７巷２６號三樓,15.45,1140804,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850513,100.02,3,1,2,有,有,5200000,51990,,0,0,RPPNMLSJQHKGFFE98EA,68.94,1.85,7.75,有
楠梓區,房地(土地+建物),高雄市楠梓區興楠路１５１巷６６弄１８之３號,5.1,1140804,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,700529,21.64,3,2,2,有,無,300000,13863,,0,0,RPPNMLLKQHKGFEE18DA,21.64,0,0,無
鳳山區,建物,高雄市鳳山區新生街１０６之２號,0,1140801,土地0建物1車位0,全,二層,透天厝,住家用,加強磚造,630525,109.2,4,2,4,有,無,230000,2106,,0,0,RPSOMLLJQHKGFGE68DA,109.2,0,0,無
大社區,房地(土地+建物),高雄市大社區金龍路３０５號,83,1140801,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,740602,158.78,9,2,4,有,無,15000000,94470,,0,0,RPPNMLPJQHKGFIE88DA,158.78,0,0,無
大寮區,房地(土地+建物),高雄市大寮區大寮路６０８巷２８號,30.75,1140801,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,630905,28.64,4,2,2,有,無,500000,17458,,0,0,RPTNMLLJQHKGFLE56DA,28.64,0,0,無
內門區,房地(土地+建物),高雄市內門區菜園頂８之５號,1049.9,1140802,土地1建物1車位0,全,一層,透天厝,農業用,鋼骨混凝土造,890222,82.5,7,2,3,有,無,4000000,48485,,0,0,RPPNMLRJQHKGFHE98DA,82.5,0,0,無
前金區,房地(土地+建物),高雄市前金區大同一路２９０號十一樓,4.17,1140803,土地1建物1車位0,十一層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼骨構造、鋼骨鋼筋混凝土構造、鋼筋混凝土造,1070904,65.05,2,1,1,有,有,6800000,104535,,0,0,RPTNMLMKQHKGFAE28DA,37.38,0,5,有
鳳山區,房地(土地+建物),高雄市鳳山區文育街８５號,28.43,1140805,土地1建物1車位0,一層，二層，騎樓,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,761001,111.54,2,2,2,有,無,1567730,14055,,0,0,RPORMLSJQHKGFGE66DA,92.8,0,6,無
苓雅區,房地(土地+建物),高雄市苓雅區武營路６３５巷１７號五樓,25.71,1140803,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730121,77.32,3,2,2,有,無,2800000,36213,,0,0,RPPOMLSJQHKGFBE58DA,69.92,0,7.4,無
新興區,房地(土地+建物),高雄市新興區中正三路５號１１樓之４,7.01,1140801,土地1建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,690514,70.08,1,1,1,有,有,5200000,74201,,0,0,RPQNMLMKQHKGFBE08DA,51.59,0,6.42,有
小港區,房地(土地+建物),高雄市小港區福德西巷４１號,56.43,1140810,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,加強磚造,651002,54.31,2,1,1,有,無,3500000,64445,,0,0,RPRNMLLKQHKGFCE18DA,54.31,0,0,無
前鎮區,房地(土地+建物),高雄市前鎮區三多二路４６５之１號三樓,3.05,1140802,土地1建物1車位0,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700122,24.63,1,0,1,有,有,2100000,85262,,0,0,RPXNMLOKQHKGFCE09DA,21.3,0,0,有
大寮區,房地(土地+建物)+車位,高雄市大寮區江山路４５之２０號十三樓,28.23,1140809,土地3建物1車位2,十三層，十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830205,203.78,4,1,3,有,有,5500000,26990,坡道平面,0,0,RPPNMLLKQHKGFLE88DA,96.49,0,16.13,有
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路２５號８樓之８,2.42,1140807,土地1建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701124,30.16,1,1,1,有,有,1600000,53050,,0,0,RPPNMLRKQHKGFAE38DA,20.76,0,3.58,有
新興區,房地(土地+建物),高雄市新興區自立二路１６２巷３０號五樓之６,1.62,1140804,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850903,16.22,1,1,1,有,有,750000,46239,,0,0,RPSNMLPKQHKGFBE58DA,7.86,3.26,1,有
前鎮區,房地(土地+建物),高雄市前鎮區精忠街１１３巷１號,153,1140805,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,641217,114.38,6,2,2,有,無,10500000,91799,,0,0,RPXQMLMKQHKGFCE56DA,114.38,0,0,無
小港區,房地(土地+建物)+車位,高雄市小港區達德街１２３號五樓,34.17,1140811,土地1建物1車位1,五層，夾層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土,1131223,148.35,3,2,2,有,有,12800000,89154,一樓平面,32.82,2500000,RPUNMLPKQHKGFCE88DA,75.86,0,10.67,有
三民區,房地(土地+建物),高雄市三民區昌裕街１０８號六樓之２３,5.15,1140807,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850125,32.76,1,0,1,有,有,1830000,55861,,0,0,RPQNMLSKQHKGFDE88DA,16.35,0,4.61,有
鳳山區,房地(土地+建物),高雄市鳳山區八德路１０６號四樓,10.71,1140808,土地2建物1車位0,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830923,110.45,3,2,2,有,有,5500000,49796,,0,0,RPRNMLPKQHKGFGE98DA,89.16,2.56,8.41,有
旗山區,房地(土地+建物),高雄市旗山區復興巷３８號,20.05,1140811,土地1建物1車位0,全,一層,透天厝,住家用,混凝土造,,15.59,1,1,1,有,無,880000,56446,,0,0,RPRNMLSKQHKGFHE76DA,12.98,2.61,0,無
大寮區,房地(土地+建物),高雄市大寮區崇聖路２０號五樓之１０,3.41,1140809,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),辦公用,鋼筋混凝土造,971219,16.13,1,1,1,有,有,1360000,84315,,0,0,RPQNMLLKQHKGFLE98DA,8.37,0.86,0,有
鼓山區,房地(土地+建物),高雄市鼓山區鼓元街１５號,7.7,1140806,土地6建物1車位0,一層，騎樓,五層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,690115,27.11,4,2,1,有,無,650000,23976,,0,0,RPPNMLPKQHKGFAE28EA,27.11,0,0,無
前鎮區,房地(土地+建物),高雄市前鎮區保泰路３５５號十樓之２,3.49,1140805,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790522,46.09,1,1,1,有,有,1500000,32545,,0,0,RPPNMLSKQHKGFCE78EA,27.5,0,3.28,有
鹽埕區,建物,高雄市鹽埕區北斗街５號７樓之３５,0,1140805,土地0建物1車位0,七層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,750217,34.8,1,1,1,有,有,1800000,51724,,0,0,RPRNMLQJQHKGFAE38DA,23.07,1.27,0,有
新興區,房地(土地+建物),高雄市新興區達仁街６６號６樓之２,21.68,1140806,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830217,134.62,4,2,2,有,無,4000000,29713,,0,0,RPRNMLRJQHKGFBE58DA,97.37,0.91,10.04,有
小港區,房地(土地+建物),高雄市小港區松青街１９２巷１２弄１號,80.97,1140806,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1111125,186.76,4,2,4,有,有,18500000,99058,,0,0,RPWNMLOJQHKGFCE88DA,170.51,0,16.25,無
三民區,房地(土地+建物)+車位,高雄市三民區褒揚街１７２號十一樓,7.73,1140802,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140213,94.72,2,2,2,有,有,12300000,129321,其他,10.82,1450000,RPXNMLQJQHKGFDE66DA,49.66,0,4.2,有
三民區,房地(土地+建物)+車位,高雄市三民區褒揚街１８２號十一樓,11.52,1140803,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140213,147.75,2,2,2,有,有,17250000,117991,坡道平面,22.74,2500000,RPPNMLOKQHKGFDE38DA,70.24,0,10.02,有
三民區,房地(土地+建物),高雄市三民區建國二路２６號五樓之１３,6.5,1140805,土地1建物1車位0,五層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690126,32.28,1,1,1,有,有,2300000,71252,,0,0,RPQNMLTKQHKGFDE98DA,32.28,0,0,有
鳳山區,房地(土地+建物),高雄市鳳山區中山東路４６巷７３之２號,31.55,1140803,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,721215,84.05,3,2,2,有,無,5500000,65437,,0,0,RPSNMLPJQHKGFGE98DA,77.67,0,6.38,無
阿蓮區,房地(土地+建物),高雄市阿蓮區中山路２６２巷３４號,61,1140815,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,710731,82.7,3,2,3,有,無,6080000,73519,,0,0,RPPNMLRKQHKGFJE66DA,82.7,0,0,無
前金區,房地(土地+建物),高雄市前金區大同二路１４３號四樓之３,4.25,1140810,土地3建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,661001,34.16,2,1,1,有,有,3580000,104801,,0,0,RPTNMLSKQHKGFAE88DA,29.41,0,4.75,有
新興區,房地(土地+建物),高雄市新興區復興二路２１１號,88,1140808,土地1建物1車位0,全,三層,透天厝,住商用,見使用執照,461231,170.03,3,0,3,有,無,39930000,234841,,0,0,RPQOMLSJQHKGFBE68DA,170.03,0,0,無
三民區,房地(土地+建物),高雄市三民區鼎新路１９９巷１號五樓之３,1.58,1140811,土地1建物1車位0,五層,十三層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,970514,16.72,0,0,0,無,有,1570000,93900,,0,0,RPROMLMKQHKGFDE48DA,8,0.6,2.25,有
三民區,房地(土地+建物),高雄市三民區九如一路２３９之６號七樓,10.55,1140811,土地2建物1車位0,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050410,79.98,2,2,1,有,有,8000000,100025,,0,0,RPTOMLTKQHKGFDE76DA,48.28,0,3.3,有
楠梓區,房地(土地+建物),高雄市楠梓區興楠路３５５巷８５號六樓之１７,1.77,1140806,土地1建物1車位0,六層,十三層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,960604,14.95,1,1,1,有,有,1100000,73579,,0,0,RPPNMLRJQHKGFEE68DA,8.19,0,0,有
鳳山區,房地(土地+建物)+車位,高雄市鳳山區新強路４７號六樓,15.49,1140806,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830926,112.37,3,2,2,有,有,9650000,85877,坡道平面,0,0,RPSOMLQJQHKGFGE56DA,67.29,0.51,9.7,有
大樹區,房地(土地+建物),高雄市大樹區中正一路３５３巷５之１號,50.47,1140809,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,710925,51.1,4,2,2,有,無,2800000,54795,,0,0,RPQOMLLKQHKGFGE58DA,51.1,0,0,無
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷２之９４號三樓之１,8.22,1140811,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,860204,63.95,1,1,1,有,有,2850000,44566,,0,0,RPWNMLLKQHKGFIE66DA,35.67,0,6.03,有
湖內區,房地(土地+建物),高雄市湖內區中山路一段４４７巷２７弄９號,73.94,1140807,土地1建物1車位0,一層，二層,三層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,660400,100.8,2,2,2,有,無,2000000,19841,,0,0,RPTNMLKLQHKGFJE09DA,92.4,8.4,0,無
鹽埕區,房地(土地+建物),高雄市鹽埕區五福四路２６３號１１樓之１６,3.19,1140809,土地3建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,711210,24.51,1,0,1,有,有,1000000,40800,,0,0,RPPNMLQKQHKGFAE28DA,24.51,0,0,有
前鎮區,房地(土地+建物)+車位,高雄市前鎮區民權二路５３２號二十八樓,13.92,1140801,土地1建物1車位1,二十八層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970307,285.05,3,2,2,有,有,21000000,73671,坡道平面,14.77,0,RPTNMLPKQHKGFCE78DA,164.7,0,26.78,有
三民區,房地(土地+建物),高雄市三民區建國二路１９２號五樓之１０,2.87,1140804,土地2建物1車位0,五層，走廊,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,810627,33.28,1,1,1,有,有,2700000,81130,,0,0,RPUNMLQJQHKGFDE98DA,27.52,0,0,有
三民區,房地(土地+建物),高雄市三民區大昌一路２７０巷２弄３號三樓,24.15,1140810,土地3建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600201,44.78,3,1,1,有,無,1600000,35730,,0,0,RPTNMLLKQHKGFDE48DA,44.78,0,0,無
三民區,房地(土地+建物),高雄市三民區金山路３６０巷１１６號六樓,2.92,1140815,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),,鋼筋混凝土造,790215,19.51,3,2,2,有,有,650000,33316,,0,0,RPPNMLPKQHKGFDE48DA,10.24,0.85,2.9,有
三民區,房地(土地+建物),高雄市三民區鼎昌街２３號十二樓之２,4.76,1140810,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,811204,46.57,1,1,1,有,有,2500000,53683,,0,0,RPWOMLTKQHKGFDE07DA,28.03,0,7.05,有
三民區,房地(土地+建物),高雄市三民區自立一路１７７巷２５號三樓之４,12.07,1140812,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690711,45.03,2,1,1,有,無,2100000,46636,,0,0,RPSNMLKLQHKGFDE38DA,45.03,0,0,無
橋頭區,房地(土地+建物),高雄市橋頭區仕豐路１４６之３０號八樓之１,21.34,1140817,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,820715,114.49,3,2,2,有,有,5000000,43672,,0,0,RPUOMLLLQHKGFFE98DA,78.36,1.1,12.18,有
鳳山區,房地(土地+建物),高雄市鳳山區偉成街８３號三樓,16.42,1140806,土地1建物1車位0,三層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土,1140625,79.93,2,1,2,有,有,7800000,97585,,0,0,RPTNMLOKQHKGFGE09DA,57.42,0,5.04,有
鳳山區,房地(土地+建物),高雄市鳳山區林森路５３巷１９號,20,1140802,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,660210,18.24,2,1,2,有,無,1366000,74890,,0,0,RPUNMLKLQHKGFGE88DA,18.24,0,0,無
大社區,房地(土地+建物),高雄市大社區民生路１４之４號七樓,15.14,1140801,土地1建物1車位0,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840817,128.69,3,2,2,有,有,4500000,34968,,0,0,RPROMLOJQHKGFIE09DA,82.27,0,11.72,有
茄萣區,房地(土地+建物),高雄市茄萣區建中街７２號１４樓之二,11.74,1140801,土地3建物1車位0,十四層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841230,128.02,3,2,2,有,有,3150000,24606,,0,0,RPOOMLTKQHKGFJE86DA,71.48,0,9.65,有
美濃區,房地(土地+建物),高雄市美濃區成功路１３５巷６６弄７號,105.23,1140809,土地5建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130521,134.66,4,2,3,有,無,11000000,81687,,0,0,RPPNMLKLQHKGFKE78DA,118.97,0,15.69,無
林園區,房地(土地+建物),高雄市林園區石化三路３６７號,103,1140808,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1120217,192.89,5,1,4,有,無,13500000,69988,,0,0,RPQOMLLKQHKGFLE09DA,177.82,0,15.07,無
前鎮區,房地(土地+建物),高雄市前鎮區瑞恩街２３號,42,1140805,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,671104,93.42,3,2,2,有,無,5100000,54592,,0,0,RPWNMLQJQHKGFCE09DA,93.42,0,0,無
三民區,房地(土地+建物),高雄市三民區正豐街１２３號四樓,21.3,1140802,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720820,63.35,3,1,1,有,無,3000000,47356,,0,0,RPRNMLOJQHKGFDE48DA,63.35,0,0,無
左營區,房地(土地+建物),高雄市左營區文川路３０９號十四樓之１,11.41,1140807,土地3建物1車位0,十四層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850212,129.93,4,2,2,有,有,11500000,88509,,0,0,RPROMLSJQHKGFEE09DA,84.03,1.09,12.59,有
楠梓區,房地(土地+建物),高雄市楠梓區元昌街９１巷２９號,24.8,1140806,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710227,67.28,2,2,2,有,無,4500000,66885,,0,0,RPTNMLMLQHKGFEE78DA,67.28,0,0,無
岡山區,房地(土地+建物)+車位,高雄市岡山區鵬程路６７號二樓之３,12.61,1140812,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140428,92.89,2,2,2,有,有,9876000,106319,坡道機械,0,0,RPQOMLLLQHKGFFE58DA,45.92,0,6.95,有
梓官區,房地(土地+建物),高雄市梓官區通安路２４７巷３２之１號,105.65,1140806,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,730630,74.2,3,2,2,有,無,1019390,13738,,0,0,RPSNMLMLQHKGFFE78DA,74.2,0,0,無
大樹區,房地(土地+建物),高雄市大樹區三和路１３８之１８號四樓之３,20.6,1140808,土地3建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,821116,44.98,1,1,1,有,有,1280000,28457,,0,0,RPOOMLSKQHKGFGE09DA,28.8,0.17,2.63,有
內門區,房地(土地+建物),高雄市內門區中正路１０８號,140.47,1140811,土地2建物1車位0,全,一層,透天厝,商業用,加強磚造,651200,90.68,3,2,2,有,無,4500000,49625,,0,0,RPPNMLLKQHKGFHE48DA,90.68,0,0,無
旗山區,房地(土地+建物),高雄市旗山區溝坪路９８之１號六樓之一五,30,1140815,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,860317,62.64,1,0,1,有,有,1480000,23627,,0,0,RPPNMLMLQHKGFHE68DA,31.24,0,5.9,有
仁武區,房地(土地+建物),高雄市仁武區永菱街３３號,100.19,1140802,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1140402,198.8,5,2,6,有,無,23500000,118209,,0,0,RPVNMLOJQHKGFIE76DA,175.8,0,23,無
鳥松區,房地(土地+建物)+車位,高雄市鳥松區明湖路８１之８號四樓,21.7,1140811,土地1建物1車位1,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850829,63.78,1,1,1,有,有,5200000,81530,坡道平面,0,0,RPXNMLLKQHKGFIE76DA,23.62,0,3.29,有
林園區,房地(土地+建物),高雄市林園區海墘路６６巷３號,67.11,1140810,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,720305,113.94,4,2,3,有,無,2500000,21941,,0,0,RPOOMLLKQHKGFLE88DA,113.94,0,0,無
鳥松區,房地(土地+建物),高雄市鳥松區松埔北巷４之１８１號九樓之２,22.5,1140808,土地2建物1車位0,九層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,840915,111.89,3,2,2,有,有,5390000,48172,,0,0,RPQNMLMLQHKGFIE98EA,76.52,0,12.19,有
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路３６１號十樓,11.2,1140810,土地1建物1車位1,十層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021202,234.03,4,2,2,有,有,25000000,106824,坡道平面,17.44,0,RPXPMLOKQHKGFEE86DA,121.55,0,19.63,有
楠梓區,房地(土地+建物),高雄市楠梓區旗楠路１２６巷１１１號七樓,6.28,1140821,土地1建物1車位0,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850205,49.31,1,1,1,有,有,3380000,68546,,0,0,RPVNMLTKQHKGFEE96DA,30.32,0,5.09,有
旗山區,房地(土地+建物),高雄市旗山區中華路５７０巷２號十二樓之六,10.28,1140817,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,850111,80.81,2,2,1,有,有,2450000,30318,,0,0,RPTNMLLLQHKGFHE98DA,49.46,1.76,9.17,有
美濃區,房地(土地+建物),高雄市美濃區中正路二段６７６號,74,1140807,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,100.5,7,1,1,有,無,3280000,32637,,0,0,RPRNMLSKQHKGFKE07DA,100.5,0,0,無
大寮區,房地(土地+建物),高雄市大寮區萬丹路２４３巷１３號,38.67,1140814,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,650228,48.25,4,2,3,有,無,2050000,42487,,0,0,RPRPMLOKQHKGFLE96DA,48.25,0,0,無
大寮區,房地(土地+建物),高雄市大寮區民安街２２號五樓,23.32,1140804,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730304,70,3,2,1,有,無,1700000,24286,,0,0,RPVNMLLLQHKGFLE96DA,70,0,0,無
林園區,房地(土地+建物),高雄市林園區沿海路一段２８０巷２弄１９號,72,1140810,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,690115,92.8,3,3,2,有,無,3200000,34483,,0,0,RPOOMLMLQHKGFLE09DA,92.8,0,0,無
大寮區,房地(土地+建物)+車位,高雄市大寮區保生街３６號五樓之１,30.42,1140802,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121003,160.82,3,2,2,有,有,12100000,75239,坡道平面,24.5,0,RPPOMLMLQHKGFLE56DA,80.54,0,6.86,有
旗津區,房地(土地+建物),高雄市旗津區旗津三路８６４號三樓,28.85,1140802,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,750624,93.89,3,2,1,有,無,1500000,15976,,0,0,RPPNMLRJQHKGFAE28DA,75.01,0,7.77,無
苓雅區,房地(土地+建物),高雄市苓雅區武昌路７０巷５５弄２０號,48,1140811,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,591209,69.93,3,2,2,有,無,2620000,37466,,0,0,RPRNMLSKQHKGFBE78DA,69.93,0,0,無
小港區,房地(土地+建物),高雄市小港區松崗路１３２巷１２之５號,23.7,1140815,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,670530,62,3,2,1,有,無,1800000,29032,,0,0,RPQNMLQLQHKGFCE68DA,62,0,0,無
三民區,房地(土地+建物),高雄市三民區正忠路７５號十二樓之７,2.5,1140808,土地2建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,821120,25.09,1,1,1,有,有,2000000,79713,,0,0,RPSOMLMKQHKGFDE58DA,16.9,1.19,0,有
三民區,房地(土地+建物),高雄市三民區鼎貴路２９號之２１四樓,9.87,1140817,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,950322,28.27,1,0,1,有,有,2350000,83127,,0,0,RPWOMLQLQHKGFDE86DA,15.7,0,3.46,有
左營區,房地(土地+建物)+車位,高雄市左營區重信路４５２號十三樓,13.32,1140805,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,見使用執照,880916,139.79,3,2,2,有,有,11260000,80549,坡道機械,15.07,0,RPSPMLPLQHKGFEE56DA,75.55,0,16.01,有
左營區,房地(土地+建物),高雄市左營區太華街５０號,57,1140815,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,670715,69.52,6,2,3,有,無,8000000,115075,,0,0,RPTOMLQLQHKGFEE66DA,69.52,0,0,無
岡山區,房地(土地+建物),高雄市岡山區岡燕路３１巷１弄２３號,80,1140817,土地1建物1車位0,全,三層,透天厝,住商用,加強磚造,660411,159.99,5,3,1,有,無,3000000,18751,,0,0,RPTNMLSKQHKGFFE76DA,159.99,0,0,無
岡山區,房地(土地+建物),高雄市岡山區民族路南一街１號,83,1140809,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,641230,100.97,4,2,3,有,無,2780000,27533,,0,0,RPPNMLKLQHKGFFE28DA,100.97,0,0,無
苓雅區,房地(土地+建物),高雄市苓雅區渤海街６號二樓之１,4.12,1140818,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,710227,45.89,1,0,1,有,有,2150000,46851,,0,0,RPPNMLQLQHKGFBE58EA,32.16,0,9.5,有
苓雅區,房地(土地+建物),高雄市苓雅區林森二路１７巷３０之２號,22.43,1140806,土地2建物1車位0,三層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,690129,84.38,2,1,1,有,無,4200000,49775,,0,0,RPQNMLQLQHKGFBE68EA,76.1,0,8.28,無
三民區,房地(土地+建物)+車位,高雄市三民區大昌二路６７號七樓,29.54,1140810,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,800301,247.26,0,0,0,無,有,7000000,28310,升降機械,0,0,RPPNMLPLQHKGFDE68EA,163.58,7.95,0,有
前金區,房地(土地+建物),高雄市前金區中華三路２３４號１０樓之２,3.59,1140801,土地1建物1車位0,十層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720223,36.76,1,1,1,有,有,2300000,62568,,0,0,RPTNMLOKQHKGFAE48DA,29.63,0,0,有
鹽埕區,房地(土地+建物),高雄市鹽埕區富野路７１號,77,1140806,土地4建物1車位0,全,五層,透天厝,,鋼筋混凝土造,751209,312.46,5,5,4,有,無,20000000,64008,,0,0,RPVNMLKLQHKGFAE38DA,312.46,0,0,無
苓雅區,房地(土地+建物),高雄市苓雅區憲政路１００號十樓之１,6.18,1140808,土地1建物1車位0,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土,1140526,77.35,2,0,1,有,有,4890000,63219,,0,0,RPPNMLSLQHKGFBE68DA,46.44,0,5.02,有
