鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
南區,房地(土地+建物),臺南市南區仁慈街１９之３號,11.58,住,,,1140303,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,710628,34.43,2,1,2,有,無,1100000,31949,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLNJLHKGFCD08DA,23.39,0,4.76,無,419
北區,房地(土地+建物),臺南市北區東豐路２２７巷２４弄１５號四樓之２６,6.36,住,,,1140304,土地1建物1車位0,四層，通道,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,790518,25.08,1,1,1,有,有,2200000,87719,,0,0,,RPPNMLOJLHKGFAD37DA,18.06,2.51,4.5,有,421
北區,房地(土地+建物),臺南市北區公園北路１５６號十二樓之６,8.09,商,,,1140302,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,ＲＣ造,951001,51.48,1,1,1,有,有,4800000,93240,,0,0,,RPQNMLQJLHKGFAD67DA,32.04,0,4.08,有,422
永康區,房地(土地+建物),臺南市永康區安康里中華西街１９６巷３２號九樓之３,7.51,住,,,1140306,土地1建物1車位0,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,880824,71.79,3,2,2,有,有,2600000,36217,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLMKLHKGFKD28DA,48.82,0,8.61,有,
新營區,房地(土地+建物),臺南市新營區民權里仁愛街１６號,53.56,商,,,1140303,土地2建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,660905,110.74,4,1,2,有,無,6200000,55987,,0,0,,RPRNMLOKLHKGFDD97DA,108.52,0,2.22,無,429
善化區,房地(土地+建物),臺南市善化區民生路１４３號,12.01,住,,,1140305,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,810808,29.56,5,1,3,有,無,1800000,60893,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQOMLMKLHKGFHD18DA,27.1,0,2.46,無,430
安平區,房地(土地+建物)+車位,臺南市安平區永華六街１５４巷１５號,42.7,住,,,1140306,土地1建物1車位1,一層，二層，騎樓,六層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,830705,200.4,4,2,2,有,有,7500000,37425,升降平面,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPWNMLNKLHKGFAD08DA,136.18,4.55,6.73,有,
鹽水區,房地(土地+建物),臺南市鹽水區義稠４５之１７號,157.73,農,,,1140301,土地4建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1091201,180.93,5,2,3,有,無,11000000,60797,,0,0,,RPPNMLMJLHKGFDD47DA,167.46,0,13.47,無,433
佳里區,房地(土地+建物),臺南市佳里區民安里１０鄰同安寮３１之１６號,90.29,,鄉村區,乙種建築用地,1140302,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,870302,102.07,2,2,2,有,無,5300000,51925,,0,0,,RPRNMLOKLHKGFGD28DA,89.78,6.83,5.46,無,
新化區,房地(土地+建物),臺南市新化區正新路１５５號,109.44,住,,,1140302,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,700805,109,3,2,2,有,無,7000000,64220,,0,0,,RPSNMLRKLHKGFHD78DA,100.2,0,8.8,無,
安平區,房地(土地+建物)+車位,臺南市安平區府平路３９２號三樓之２,21.62,住,,,1140301,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100930,167.03,3,2,2,有,有,14380000,86092,坡道平面,36.35,0,,RPQNMLPKLHKGFAD67DA,77.62,0,9.19,有,434
柳營區,房地(土地+建物),臺南市柳營區義士路一段８３２巷１２號,200,,鄉村區,乙種建築用地,1140307,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,,24.28,3,1,1,有,無,1860000,76606,,0,0,,RPQNMLOKLHKGFDD87DA,24.28,0,0,無,
中西區,房地(土地+建物),臺南市中西區南華街８１號七樓之４,4.03,住,,,1140301,土地2建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800627,23.81,1,0,1,有,有,1380000,57959,,0,0,,RPPNMLNKLHKGFAD47EA,17.21,1.01,0,有,
中西區,房地(土地+建物),臺南市中西區慈聖街２８號,132.15,都市：其他:商業區,,,1140303,土地3建物1車位0,全,一層,透天厝,住家用,磚造,,80.79,0,0,0,無,無,11000000,136155,,0,0,其他增建；,RPPNMLNKLHKGFAD37DA,73.9,6.89,0,無,
北區,房地(土地+建物)+車位,臺南市北區大武街１４８之５號六樓之１,29.63,住,,,1140305,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,911227,131.47,3,2,2,有,有,6300000,47920,坡道平面,0,0,本件買賣屬於租轉買。急買急賣；,RPPNMLRKLHKGFAD77DA,80.31,0,10.33,有,
新市區,房地(土地+建物)+車位,臺南市新市區潭頂３１７之１號四樓之７,27.34,,鄉村區,乙種建築用地,1140310,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120525,97.47,2,2,2,有,有,9750000,101626,其他,11.37,1000000,,RPQNMLNKLHKGFHD18DA,61.74,0,5.36,有,
新市區,房地(土地+建物)+車位,臺南市新市區潭頂３１７之３號五樓之９,25.85,,鄉村區,乙種建築用地,1140305,土地1建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1120525,112.89,2,2,2,有,有,10130000,89733,一樓平面,29.9,0,,RPPNMLOKLHKGFHD18DA,58.23,0,5.36,有,
善化區,房地(土地+建物),臺南市善化區中山路２４０巷１之３４號,76.58,住,,,1140313,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,650800,108.06,4,1,2,有,無,2500000,23135,,0,0,買賣所衍生之稅費包含土地增值稅均由買方負擔親友、員工、共有人或其他特殊關係間之交易；,RPQNMLPKLHKGFHD38DA,108.06,0,0,無,
學甲區,房地(土地+建物),臺南市學甲區中洲里３鄰中洲３５之１１號,89,,鄉村區,乙種建築用地,1140304,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,750505,114.24,3,2,2,有,無,4200000,36765,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLSKLHKGFGD68EA,108,0,6.24,無,
東區,建物,臺南市東區東門路三段１７９巷１０３號二樓之４,0,,,,1140306,土地0建物1車位1,二層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820424,118.95,3,2,2,有,有,3940000,33123,升降機械,0,0,建物坐落地號：虎尾段1429地號；親友、員工、共有人或其他特殊關係間之交易；,RPRNMLRJLHKGFCD08DA,72.04,0,11.31,有,
南區,房地(土地+建物),臺南市南區新建路１５巷１７之４號,36.2,住,,,1140311,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720422,93.25,3,2,2,有,無,4500000,48257,,0,0,,RPVRMLTKLHKGFCD56DA,76.54,0,10.48,無,436
鹽水區,房地(土地+建物),臺南市鹽水區土庫８４號一樓之二,9.78,,鄉村區,乙種建築用地,1140311,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,820401,30.28,1,1,1,有,無,1080000,35667,,0,0,,RPQNMLTKLHKGFDD38DA,21.73,0,1.29,無,
將軍區,房地(土地+建物),臺南市將軍區苓仔寮里忠寮３９之５號,83,,鄉村區,乙種建築用地,1140303,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,830307,150.72,4,1,3,有,無,3000000,19904,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLSKLHKGFGD09DA,138.54,7.48,4.7,無,
永康區,房地(土地+建物),臺南市永康區五王里中華路５７８巷２號六樓之６,3.65,住,,,1140307,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,800619,27.62,1,0,1,有,無,1750000,63360,,0,0,陽台外推；,RPPNMLTKLHKGFKD98DA,16.04,0,2.44,有,
永康區,房地(土地+建物)+車位,臺南市永康區網寮里文化路２６１巷９號三樓之１,21.13,住,,,1140302,土地1建物1車位1,三層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880706,120.21,3,2,2,有,有,8000000,66550,坡道平面,19.95,0,其他增建；,RPRNMLTKLHKGFKD56DA,70.61,0,7.57,有,439
白河區,房地(土地+建物),臺南市白河區關嶺里關子嶺４１６號,48.09,住,,,1140308,土地1建物1車位0,二層,二層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,810504,58.91,1,1,1,有,有,3060000,51944,,0,0,,RPQNMLTKLHKGFED58EA,42.5,0,0,有,
安平區,房地(土地+建物),臺南市安平區健康路三段６９６之１號三樓之３,13.22,住,,,1140311,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,ＲＣ造,940917,58.68,1,1,1,有,有,5000000,85208,,0,0,,RPSOMLLKLHKGFAD57DA,38.81,0,2.39,有,
安平區,房地(土地+建物),臺南市安平區光州二街１４４號五樓之１,6.28,住,,,1140311,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,820911,30.56,1,1,1,有,有,2100000,68717,,0,0,,RPTNMLMKLHKGFAD67DA,19.85,0,2.59,有,440
北區,房地(土地+建物),臺南市北區公園南路３６５號五樓之８,3.62,住,,,1140309,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,960824,33.37,1,0,1,有,有,3950000,118370,,0,0,,RPSOMLSKLHKGFAD28DA,20.66,0,3.34,有,441
安平區,房地(土地+建物)+車位,臺南市安平區國平北路１２５號十四樓之１２,8.49,商,,,1140302,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,1100503,96.39,2,2,1,有,有,8000000,82996,坡道機械,11.17,0,,RPUNMLTKLHKGFAD48DA,47.09,4.54,4.62,有,442
北區,房地(土地+建物),臺南市北區大武街１６８號四樓之１,17.68,都市：其他:細部計畫道路用地,,,1140312,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,701216,71.45,2,1,1,有,有,3500000,48985,,0,0,,RPQNMLKLLHKGFAD27DA,50.29,0,9.03,有,
安南區,房地(土地+建物),臺南市安南區海佃路一段１５２號,110.75,住,,,1140303,土地1建物1車位0,全,二層,透天厝,辦公用,鋼筋混凝土造,870813,50.7,0,0,0,無,無,8761297,172807,,0,0,現場有2衛親友、員工、共有人或其他特殊關係間之交易；,RPUNMLSKLHKGFBD48DA,50.7,0,0,無,
新營區,房地(土地+建物),臺南市新營區南興里和平路１０４巷４３之２號,46.09,都市：其他:道路用地,,,1140310,土地6建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,97.8,3,2,2,有,無,1600000,16360,,0,0,,RPPNMLKLLHKGFDD47DA,92.31,0,0,無,
仁德區,房地(土地+建物),臺南市仁德區一甲里中正路三段１６２巷１５號,80.35,住,,,1140302,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,841104,174.52,4,2,4,有,無,14500000,83085,,0,0,,RPQNMLRJLHKGFID58DA,148.08,15.46,10.98,無,
歸仁區,房地(土地+建物),臺南市歸仁區歸仁里中山路一段２巷１弄９號,103.17,,鄉村區,乙種建築用地,1140314,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,810224,153.45,3,2,2,有,無,6000000,39101,,0,0,其他增建；急買急賣；,RPXNMLKLLHKGFID78DA,133.8,7.97,11.68,無,
永康區,房地(土地+建物),臺南市永康區埔園里中山路３５６號十一樓之５,11.82,商,,,1140305,土地2建物1車位0,十一層，十二層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,851106,136.04,3,2,2,有,有,7200000,52926,,0,0,包含公共設施保留地用地；,RPTOMLMKLHKGFKD78DA,99.04,0,10.12,有,
永康區,房地(土地+建物)+車位,臺南市永康區永榮路５９號十二樓之２,17.29,住,,,1140310,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1130910,128.81,2,2,2,有,有,10950000,113362,坡道平面,45.89,1550000,,RPVNMLNKLHKGFKD98DA,51.44,0,3.7,有,
永康區,房地(土地+建物),臺南市永康區正南五街２８９巷８２號四樓,4.5,住,,,1140312,土地2建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830413,23.38,1,0,1,有,有,1700000,72712,,0,0,,RPXOMLOKLHKGFKD76DA,13.73,0,2.07,有,
永康區,房地(土地+建物)+車位,臺南市永康區中山北路１１４號八樓之２,10.95,住,,,1140305,土地1建物1車位1,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,830711,146.41,3,2,2,有,有,8000000,54641,坡道平面,0,0,,RPVNMLSKLHKGFKD86DA,80.65,0,8.83,有,447
安平區,房地(土地+建物),臺南市安平區古堡街１１８巷２５弄１２號,107.5,都市：其他:特定住宅專用區,,,1140310,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,740227,106.66,2,0,2,有,無,7500000,70317,,0,0,,RPPNMLKLLHKGFAD27EA,102.29,0,4.37,無,
柳營區,房地(土地+建物),臺南市柳營區中山東路二段４２６號,443,,特定農業區,甲種建築用地,1140303,土地5建物1車位0,全,二層,透天厝,農業用,加強磚造,721007,286.59,3,2,1,有,無,1776500,6199,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRKLHKGFDD18EA,274.38,0,12.21,無,
安平區,房地(土地+建物),臺南市安平區府前三街１２９號三樓之１１,5.21,住,,,1140309,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,850106,27.66,1,0,1,有,有,1700000,61461,,0,0,其他增建；,RPPNMLTJLHKGFAD87DA,17.47,0,3.65,有,449
安平區,房地(土地+建物),臺南市安平區建平八街４５０巷１號八樓之５,6.52,住,,,1140309,土地2建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,830330,48.27,1,1,1,有,有,2900000,60079,,0,0,,RPPNMLSKLHKGFAD87DA,30.48,0,5.32,有,450
中西區,房地(土地+建物),臺南市中西區府緯街９巷２９之６號,4.65,住,,,1140314,土地2建物1車位0,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791113,16.72,1,0,1,有,有,1800000,107656,,0,0,,RPWNMLSKLHKGFAD58DA,10.56,0,0,有,
中西區,房地(土地+建物),臺南市中西區西門路一段４６６號五樓之１９,4.95,商,,,1140304,土地5建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700605,25.45,2,1,1,有,有,1550000,60904,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLTKLHKGFAD18DA,21.1,0,0,有,451
東區,房地(土地+建物),臺南市東區裕和路１７０號,134.62,住,,,1140312,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,940110,369.65,5,2,5,有,無,38100000,103070,,0,0,其他增建；,RPRNMLNKLHKGFCD77DA,327.37,0,42.28,有,
東區,房地(土地+建物),臺南市東區德光街１５巷８之１號,109.4,住,,,1140302,土地2建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,920522,314.46,4,3,6,有,無,32800000,104306,,0,0,陽台外推；其他增建；,RPPUMLTKLHKGFCD88DA,281.91,0,32.55,無,453
東區,房地(土地+建物),臺南市東區榮譽街１２３巷１弄７號七樓之７,9.37,住,,,1140315,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,880114,41.1,1,1,1,有,有,3200000,77859,,0,0,,RPQNMLKLLHKGFCD47DA,28.43,0,3.75,有,
南區,房地(土地+建物),臺南市南區新興路５３３巷３３弄２１號,88.47,住,,,1140310,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,671229,91.32,6,2,2,有,無,5800000,63513,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPROMLKLLHKGFCD67DA,91.32,0,0,無,
柳營區,房地(土地+建物),臺南市柳營區光福里中山西路二段１９８號,136.69,都市：其他:商業區,,,1140304,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,,197.57,8,1,6,有,無,12000000,60738,,0,0,,RPRNMLKLLHKGFDD67DA,197.57,0,0,無,
佳里區,房地(土地+建物),臺南市佳里區六安街１６１之３號,82.64,住,,,1140315,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1130412,187.02,5,2,4,有,無,17300000,92503,,0,0,,RPUNMLOLLHKGFGD68DA,176.69,0,10.33,無,
歸仁區,房地(土地+建物)+車位,臺南市歸仁區高發二路３１８號九樓之１,12.04,商,,,1140304,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1120808,69.52,3,2,2,有,有,4140000,59551,坡道平面,20.61,0,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLOLLHKGFID78DA,34.13,0,4.18,有,455
安南區,房地(土地+建物),臺南市安南區智安一街２６號,97.02,住,,,1140318,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,771114,124.05,3,1,2,有,無,3000000,24184,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLLLLHKGFBD57EA,119.55,0,4.5,無,
鹽水區,房地(土地+建物),臺南市鹽水區橋南里月津路１２巷２９弄３２號,90.51,住,,,1140304,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,740114,123.38,3,2,2,有,無,4200000,34041,,0,0,頂樓加蓋；其他增建；,RPPNMLOLLHKGFDD97EA,116.61,0,6.77,無,
歸仁區,房地(土地+建物),臺南市歸仁區成功路一段１８７巷１０號,95,住,,,1140309,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,700806,107.6,2,1,2,有,無,3350000,31134,,0,0,親友、員工、共有人或其他特殊關係間之交易；,RPVOMLNJKHKGFID78EA,100.4,0,7.2,無,
