鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,編號,主建物面積,附屬建物面積,陽台面積,電梯
內湖區,房地(土地+建物)+車位,臺北市內湖區文湖街２１巷９１弄７號八樓,22.32,1140425,土地1建物1車位1,八層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1070105,105.07,2,1,1,有,有,25000000,237937,其他,0,0,RPROMLRJNHKGFCA08DA,48.48,8.77,3.9,有
信義區,房地(土地+建物)+車位,臺北市信義區林口街１７６號十一樓,34.3,1140402,土地1建物1車位1,十一層，十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,791022,260.53,4,2,2,有,有,56800000,244855,坡道平面,42.84,3500000,RPVNMLPLMHKGFDA38DA,126.89,13.96,19.94,有
南港區,房地(土地+建物),臺北市南港區忠孝東路五段９９４號,36.09,1140423,土地3建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630923,104.16,0,1,1,有,無,68000000,652842,,0,0,RPWNMLPLMHKGFDA48DA,104.16,0,0,無
松山區,房地(土地+建物),臺北市松山區民生東路五段１９２號三樓之２,10.17,1140424,土地1建物1車位0,三層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,721229,120.74,3,2,2,有,有,29500000,244327,,0,0,RPSNMLRJNHKGFDA18DA,93.04,0,5,有
士林區,房地(土地+建物)+車位,臺北市士林區天母北路５６號七樓之１,26.41,1140411,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090703,256,3,2,2,有,有,68160000,266250,坡道平面,38.79,0,RPUNMLTLMHKGFEA78DA,117.66,19.01,5.13,有
大安區,房地(土地+建物),臺北市大安區信義路四段５８號十一樓之２,10.75,1140406,土地2建物1車位0,十一層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,660315,105.38,3,2,2,有,有,32500000,308408,,0,0,RPTNMLNLMHKGFFA18DA,84.11,0,6.03,有
大安區,房地(土地+建物),臺北市大安區泰順街４０巷２１號二樓,24.9,1140413,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980402,102.96,2,2,1,有,無,32680000,317405,,0,0,RPRNMLKMMHKGFFA77DA,46.86,5.86,8.37,有
大安區,房地(土地+建物),臺北市大安區復興南路二段１７１巷３２號十樓,3.65,1140430,土地1建物1車位0,十層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,740522,18.85,3,2,2,有,有,4500000,238727,,0,0,RPXNMLKMMHKGFFA38DA,14.11,0.26,1.38,有
信義區,房地(土地+建物),臺北市信義區信義路五段１５０巷４１１弄４號,55.77,1140401,土地1建物1車位0,一層,六層,華廈(10層含以下有電梯),其他,鋼筋混凝土造,720316,253.81,4,2,3,有,無,34500000,135928,,0,0,RPQNMLSJNHKGFDA18EA,120.39,119.94,0,有
士林區,房地(土地+建物),臺北市士林區後港街２８巷１號四樓,22.65,1140419,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720718,92.72,5,2,2,有,無,14100000,152071,,0,0,RPQNMLSJNHKGFEA28EA,68.56,0,15.46,無
文山區,房地(土地+建物),臺北市文山區辛亥路四段１４０號七樓,9.89,1140411,土地1建物1車位0,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981116,49.17,1,1,1,有,有,12680000,257881,,0,0,RPXNMLKMMHKGFAA87DA,28.25,4.21,0,有
萬華區,房地(土地+建物),臺北市萬華區雙園街４９巷１０號,26,1140417,土地1建物1車位0,一層,二層,公寓(5樓含以下無電梯),,加強磚造,,49.96,2,1,1,有,無,8200000,164131,,0,0,RPTNMLSJNHKGFBA18DA,49.96,0,0,無
大同區,房地(土地+建物),臺北市大同區哈密街２０巷１８號三樓,31.75,1140416,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650308,109.59,5,1,3,有,無,6680000,60954,,0,0,RPPQMLSJNHKGFBA08DA,109.59,0,0,無
