鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號九樓之６,21.69,住,,,1121202,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,137.92,3,2,2,有,有,13790000,108810,坡道平面,27.36,1760000,預售屋、或土地及建物分件登記案件；,RPVNMLTKOHKGFJB96DA,66.4,0,7.21,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７２號十一樓之６,21.69,住,,,1121205,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,137.92,3,2,2,有,有,13880000,108719,坡道平面,27.36,1860000,預售屋、或土地及建物分件登記案件；,RPPOMLKLOHKGFJB28DA,66.4,0,7.21,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號三樓之３,18.42,住,,,1121204,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.71,2,2,1,有,有,11000000,102391,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPRQMLTKOHKGFJB86DA,51.55,0,8.28,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號八樓之１,18.42,住,,,1121212,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.43,2,2,1,有,有,11780000,110118,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPQRMLTKOHKGFJB86DA,50.97,0,8.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號十五樓之１,23.5,住,,,1121204,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,14600000,108009,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPQOMLTKOHKGFJB56DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號三樓之５,18.42,住,,,1121218,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.43,2,2,1,有,有,10980000,102486,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPVRMLTKOHKGFJB37DA,50.97,0,8.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號十一樓之２,19.06,住,,,1121215,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,123.79,2,2,1,有,有,12030000,109907,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPUSMLTKOHKGFJB37DA,52.11,0,9.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３５號六樓之２,15.19,住,,,1121204,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,110.89,2,2,1,有,有,9400000,95534,坡道平面,28.72,1550000,預售屋、或土地及建物分件登記案件；,RPWOMLLLKHKGFJB68DA,49.27,0,4.55,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３５號十五樓之２,15.19,住,,,1121218,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,110.89,2,2,1,有,有,10240000,105756,坡道平面,28.72,1550000,預售屋、或土地及建物分件登記案件；,RPUPMLLLKHKGFJB58DA,49.27,0,4.55,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３５號八樓之３,25.19,住,,,1121202,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,160.01,3,2,2,有,有,15480000,103010,坡道平面,24.78,1550000,預售屋、或土地及建物分件登記案件；,RPSQMLLLKHKGFJB48DA,80.35,0,8.29,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號十三樓之６,15.19,住,,,1121202,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,107.61,2,2,1,有,有,10390000,106725,坡道平面,24.78,1550000,預售屋、或土地及建物分件登記案件；,RPROMLQLLHKGFJB78DA,49.2,0,4.67,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號七樓之１,24.77,住,,,1121221,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,155.19,3,2,2,有,有,15500000,109266,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPTOMLLJPHKGFJB68DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號四樓之２,17.15,住,,,1121201,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,112.21,2,2,1,有,有,10200000,102927,坡道平面,27.49,1480000,預售屋、或土地及建物分件登記案件；,RPPPMLLJPHKGFJB38DA,50.81,0,4.39,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號十樓之２,19.06,住,,,1121215,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,123.79,2,2,1,有,有,12150000,111170,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPWSMLLJPHKGFJB76DA,52.11,0,9.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７２號十四樓之１,17.59,住,,,1121210,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,116.56,2,2,1,有,有,11660000,109865,坡道平面,27.36,1860000,預售屋、或土地及建物分件登記案件；,RPXNMLPKPHKGFJB86DA,54.92,0,4.39,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號五樓之５,24.45,住,,,1121230,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,157.75,3,2,2,有,有,14700000,97766,坡道平面,24.78,1700000,預售屋、或土地及建物分件登記案件；,RPQOMLPLLHKGFJB58DA,78.45,0,8.05,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號十五樓之６,15.19,住,,,1121201,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,107.61,2,2,1,有,有,10460000,107570,坡道平面,24.78,1550000,113.5.4預售屋權利轉讓無加價。預售屋、或土地及建物分件登記案件；,RPTOMLQLLHKGFJB98DA,49.2,0,4.67,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號六樓之３,18.42,住,,,1121219,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.71,2,2,1,有,有,11050000,102935,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPQPMLQKPHKGFJB09DA,51.55,0,8.28,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號十二樓之１,18.42,住,,,1121220,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.43,2,2,1,有,有,11650000,109791,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPWPMLQKPHKGFJB07DA,50.97,0,8.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號十二樓之２,19.06,住,,,1121212,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,122.57,2,2,1,有,有,11980000,110433,坡道平面,27.49,1480000,預售屋、或土地及建物分件登記案件；,RPOQMLQKPHKGFJB98DA,52.11,0,9.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段３３３號九樓之５,24.45,住,,,1121202,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140123,157.75,3,2,2,有,有,15310000,102354,坡道平面,24.78,1700000,預售屋、或土地及建物分件登記案件；,RPTNMLSLPHKGFJB86DA,78.45,0,8.05,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號三樓之５,18.42,住,,,1121227,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,122.43,2,2,1,有,有,11400000,103713,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPQPMLMLPHKGFJB78DA,52.28,0,8.66,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號十二樓之５,23.45,住,,,1121208,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,146.66,3,2,2,有,有,14820000,108861,坡道平面,28.62,1970000,預售屋、或土地及建物分件登記案件；,RPPOMLKMPHKGFJB48DA,71.59,0,6.95,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號五樓之２,23.5,住,,,1121206,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,14580000,107841,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPTNMLRJQHKGFJB66DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號四樓之５,18.42,住,,,1121225,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.43,2,2,1,有,有,10950000,102159,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPTPMLRJQHKGFJB86DA,50.97,0,8.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７２號三樓之６,21.69,住,,,1121205,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,137.92,3,2,2,有,有,13400000,106187,坡道平面,27.36,1660000,預售屋、或土地及建物分件登記案件；,RPRNMLMKQHKGFJB68DA,66.4,0,7.21,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號五樓之１,23.5,住,,,1121205,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,14650000,108427,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPWNMLPKQHKGFJB86DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７６６號九樓之２,23.45,住,,,1121225,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,146.28,3,2,2,有,有,14540000,108308,坡道平面,27.36,1660000,預售屋、或土地及建物分件登記案件；,RPQOMLKLQHKGFJB58DA,72.53,0,6.54,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號五樓之５,23.45,住,,,1121105,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,145.39,3,2,2,有,有,14340000,106583,坡道平面,27.36,1760000,預售屋、或土地及建物分件登記案件；,RPPPMLOJOHKGFJB58DA,71.59,0,6.95,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號二樓之１,18.42,住,,,1121121,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,122.61,2,2,1,有,有,13300000,123749,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPPOMLLKOHKGFJB28DA,52.46,0,8.66,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７６８號二樓之６,18.18,住,,,1121103,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,120.03,2,2,2,有,有,11550000,105644,坡道平面,27.36,1760000,預售屋、或土地及建物分件登記案件；,RPWNMLQKOHKGFJB76DA,55.49,0,6.2,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６９號十二樓之１,24.77,住,,,1121128,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,155.19,3,2,2,有,有,15480000,109108,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPVPMLTKOHKGFJB17DA,71.51,0,10.79,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號二樓之３,18.42,住,,,1121129,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.71,2,2,1,有,有,11010000,101413,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPQQMLTKOHKGFJB76DA,51.55,0,8.28,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號七樓之１,18.42,住,,,1121114,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,119.2,2,2,1,有,有,11630000,109585,坡道平面,27.49,1580000,預售屋、或土地及建物分件登記案件；,RPPRMLTKOHKGFJB76DA,50.97,0,8.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號五樓之３,18.42,住,,,1121114,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.71,2,2,1,有,有,11000000,102391,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPSQMLTKOHKGFJB96DA,51.55,0,8.28,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號十五樓之５,18.42,住,,,1121116,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,122.43,2,2,1,有,有,11480000,105634,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPORMLTKOHKGFJB66DA,52.28,0,8.66,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號七樓之２,19.06,住,,,1121120,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,123.79,2,2,1,有,有,12090000,109487,坡道平面,28.71,1680000,預售屋、或土地及建物分件登記案件；,RPSRMLTKOHKGFJB07DA,52.11,0,9.78,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號二樓之５,23.5,住,,,1121127,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,13670000,101070,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPQOMLQKPHKGFJB98DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７１號十五樓之２,17.15,住,,,1121127,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,112.21,2,2,1,有,有,10500000,105288,坡道平面,27.49,1580000,預售屋、或土地及建物分件登記案件；,RPRQMLQKPHKGFJB66DA,50.81,0,4.39,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７７０號七樓之５,23.45,住,,,1121125,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,145.39,3,2,2,有,有,14420000,107261,坡道平面,27.36,1760000,113.10.4權利轉讓總價為新台幣1442萬元整配偶預售屋、或土地及建物分件登記案件；,RPXNMLQKPHKGFJB96DA,71.59,0,6.95,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７５６號,26.38,住,,,1121111,土地1建物1車位1,一層,十五層,住宅大樓(11層含以上有電梯),其他,鋼筋混凝土造,1140414,161.84,0,0,0,無,有,17430000,115779,坡道平面,27.36,1860000,113.10.8權利轉讓總價為新台幣1743萬元整母子預售屋、或土地及建物分件登記案件；,RPOOMLQKPHKGFJB78DA,89.55,0,0,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２６５號三樓之５,23.5,住,,,1121101,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,148.33,3,2,2,有,有,14000000,103829,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPWNMLRJQHKGFJB96DA,68.9,0,8.98,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段７６６號十樓之２,23.45,住,,,1121012,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140414,146.28,3,2,2,有,有,14700000,108813,坡道平面,27.36,1760000,預售屋、或土地及建物分件登記案件；,RPPNMLKKOHKGFJB08DA,72.53,0,6.54,有,,
太平區,房地(土地+建物)+車位,臺中市太平區環中東路三段２７３號四樓之１,18.42,住,,,1121020,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1140321,120.43,2,2,1,有,有,11380000,106847,坡道平面,28.71,1580000,預售屋、或土地及建物分件登記案件；,RPVOMLLKOHKGFJB88DA,50.97,0,8.78,有,,
